country,region_rank,region,region_maori,district,locality
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Mosquito Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Motu Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Motuareronui / Adele Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Motueka
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Motueka Valley
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Mutton Cove
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Ngaio Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Ngaio Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Ngātīmoti
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Ngawhiti Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Ngūroa Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Outer Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Pinnacle Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Puramāhoi
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Rākauroa / Torrent Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Riwaka
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Sandfly Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Sandy Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Shag Harbour
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Stephens Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Stilwell Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Stream Cove
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Takapou Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Tapu Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Tasman Bay / Te Tai-o-Aorere
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Te Pukatea Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,The Anchorage
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Tinline Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Tonga Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Torlesse Rock
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Torrent Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Tōtara Rocks
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Towers Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Waiharakeke Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,Watering Cove
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka,West Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka Ward,Delaware Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka Ward,Tasman Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Motueka Ward,Titi Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Aniseed Valley
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Belgrove
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Brightwater
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Bronte
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Dovedale
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Eighty Eight Valley
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Foxhill
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Kikiwa
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Kōhatu
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Lee Valley
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Lower Moutere
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Mahana
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Māpua
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Motupiko
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Moutere Inlet
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Otūwhero Inlet
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Pigeon Valley
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Ruby Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Spooners Range
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Stanley Brook
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Tadmor
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Tapawera
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Tasman
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Te Mamaku / Ruby Bay
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Thorpe
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Upper Moutere
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Uruwhenua
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Wai-iti
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Wairoa Valley
Aotearoa,11,Tasman,Te Tai-o-Aorere,Moutere-Waimea,Wakefield
Aotearoa,11,Tasman,Te Tai-o-Aorere,Richmond,Appleby
Aotearoa,11,Tasman,Te Tai-o-Aorere,Richmond,Bell Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Richmond,Best Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Richmond,Hope
Aotearoa,11,Tasman,Te Tai-o-Aorere,Richmond,Moturoa / Rabbit Island
Aotearoa,11,Tasman,Te Tai-o-Aorere,Richmond,Redwood Valley
Aotearoa,11,Tasman,Te Tai-o-Aorere,Richmond,Richmond
Aotearoa,11,Tasman,Te Tai-o-Aorere,Richmond,Waimea Inlet
Aotearoa,12,Nelson,Whakatū,Central Nelson,Atawhai
Aotearoa,12,Nelson,Whakatū,Central Nelson,Bishopdale
Aotearoa,12,Nelson,Whakatū,Central Nelson,Britannia Heights
Aotearoa,12,Nelson,Whakatū,Central Nelson,Cable Bay
Aotearoa,12,Nelson,Whakatū,Central Nelson,Delaware Bay
Aotearoa,12,Nelson,Whakatū,Central Nelson,Glenduan
Aotearoa,12,Nelson,Whakatū,Central Nelson,Haulashore Island
Aotearoa,12,Nelson,Whakatū,Central Nelson,Hira
Aotearoa,12,Nelson,Whakatū,Central Nelson,Hira Forest
Aotearoa,12,Nelson,Whakatū,Central Nelson,Maitai
Aotearoa,12,Nelson,Whakatū,Central Nelson,Nelson
Aotearoa,12,Nelson,Whakatū,Central Nelson,Nelson Haven
Aotearoa,12,Nelson,Whakatū,Central Nelson,Oyster Island
Aotearoa,12,Nelson,Whakatū,Central Nelson,Pepin Island
Aotearoa,12,Nelson,Whakatū,Central Nelson,Port Nelson
Aotearoa,12,Nelson,Whakatū,Central Nelson,The Brook
Aotearoa,12,Nelson,Whakatū,Central Nelson,The Wood
Aotearoa,12,Nelson,Whakatū,Central Nelson,Todds Valley
Aotearoa,12,Nelson,Whakatū,Central Nelson,Toi Toi
Aotearoa,12,Nelson,Whakatū,Central Nelson,Wakapuaka
Aotearoa,12,Nelson,Whakatū,Central Nelson,Washington Valley
Aotearoa,12,Nelson,Whakatū,Central Nelson,Whangamoa
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Annesbrook
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Beachville
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Enner Glynn
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Marybank
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Moana
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Monaco
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Nelson Airport
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Pig Island
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Saxton Island
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Stepneyville
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Stoke
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Tāhunanui
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Taupō Bay / West Bay
Aotearoa,12,Nelson,Whakatū,Stoke-Tāhunanui,Wakatu
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Blenheim
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Burleigh
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Dillons Point
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Fairhall
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Grovetown
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Islington
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Kaituna
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Mayfield
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Mount Pleasant
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,North Bank
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Onamalutu
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Rapaura
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Rārangi
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Redwoodtown
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Renwick
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Riverlands
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Riversdale
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Robin Hood Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Spring Creek
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Springlands
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Taylor Pass
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Tuamarina
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Waihōpai Valley
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Waikutakuta / Robin Hood Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Wither Hills
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Witherlea
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Blenheim,Woodbourne
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Admiralty Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Ahitarakihi Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Ahuriri Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Allman Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Allports Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Amerikiwhati Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Anakakata Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Anakawau Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Anakiwa
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Anakoha
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Anakoha Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Anatakupu Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Anatohia Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Annie Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Apuau Channel
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Arapaoa Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Aratawa Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Arthurs Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Atuatangi Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Aussie Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Bakers Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Bay Of Many Coves
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Bay of Many Coves / Miritū Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Beatrix Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Big Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Big Lagoon
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Billhook Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Bird Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Bishops Cauldron
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Black Reef Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Black Rock
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Blackwood Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Blackwood Bay or Tahuahua Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Blumine Island / Ōruawairua
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Bottle Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Brightlands Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Broughton Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Bucklands Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Budges Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Bullock Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Bulwer
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Camp Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Camp Bay / Tarata
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Camping Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Cannibal Cove
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Canoe Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Canvastown
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Cape Jackson
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Catherine Cove
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Chance Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Chaucer Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Cherry Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Cherry Tree Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Chetwode Islands
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Christys Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Cissy Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Clara Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Clark Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Clova Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Cockle Cove
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Cone Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Coombe Rocks
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Coppermine Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Crail Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Croisilles Harbour
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Curious Cove
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Current Basin
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Cutters Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Dartmoor Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Deep Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Deep Bight
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Deserter Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Double Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Double Cove
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Dryden Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Duncan Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,East Arm
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,East Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Elaine Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Elie Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Elmslie Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Elsie Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Endeavour Inlet
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Erie Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Fairy Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Fence Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Fish Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Fishermans Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Fishing Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Fitzgerald Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Fitzroy Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Flat Rocks
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Fleet Rocks
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Forsyth Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Forsyth Island / Te Paruparu
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Four Fathom Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,French Pass / Anaru
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Furneaux
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Garden Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Garne Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Glasgow Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Glasgow Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Godsiff Bay / Matai
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Goulter Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Governors Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Grant Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Green Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Greville Harbour / Wharariki
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Grove Arm
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Guards Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hakahaka Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hakana Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hallam Cove
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hamilton Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hamilton Cove
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hāpuka Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hapuka Rock
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hapuka Rocks
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Harris Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Harvey Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Haumai Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hautai Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Havelock
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hawkesbury
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hīkoekoeā Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hītaua Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hobbs Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Homestead Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Homewood
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hoods Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Hopai Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Horahora Kākahu Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Horea Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Horseshoe Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Island Bay / Huritini
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Jacksons Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Jacobs Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Jerdans Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Jordy Rocks
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kahika Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kahikatea Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kaiaho Point
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kaikōura Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kaikūmera Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kaipākirikiri Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kaipapa Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kaitapeha Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kaiuma Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kākaho Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kākāpō Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kanae Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kapowai Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Karaka / Hamilton Island
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Karaka Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kate Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kauauroa Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kenepuru Head
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kenepuru Sound
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Ketu Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kingfish Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kokomohua Islands
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kōkōwhai Bay / Turners Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Konini Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Koromiko
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kōtoitoi Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Koutuwai Point
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kumutoto Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Kupe Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Laverique Bay
Aotearoa,13,Marlborough,Te Tauihu-o-te-waka,Marlborough Sounds,Le Brun Island
